trade_num,entry_date,exit_date,entry_value,mid_contribs,exit_value,net_gain,return_pct,price_dd,port_peak,port_trough,port_dd,sell_reason,holdings,status
1,2011-08-04,2011-09-16,107380.4,0.0,112078.26854019622,4697.868540196228,4.374977686985919,-7.655853570134099,111185.67547686832,99109.95883355894,-7.944465521290627,bearish-div,QQQ(NDX),closed
2,2011-09-21,2014-08-07,112681.22124260299,56448.0,265469.2711558938,96340.04991329083,56.962391954196,-7.672142762254802,274432.5501005925,143219.44133945156,-11.859861803123566,bearish-div,QQQ(NDX),closed
3,2015-08-24,2018-03-22,300817.94389755145,37632.0,548046.6040667397,209596.66016918822,61.92840741986738,-2.248303867676911,585153.5714660371,293907.6885859437,-16.343331814666083,bearish-div,QQQ(NDX),closed
4,2018-12-17,2020-02-25,610820.0569612624,18816.0,857890.5820928565,228254.52513159416,36.2518192228685,-8.514373355209594,944190.1229230582,677925.7744128667,-11.059646457372343,bearish-div,QQQ(NDX),closed
5,2020-02-28,2020-03-02,902234.6254619732,0.0,945659.092699535,43424.46723756171,4.812990547256705,0.0,902234.6254619732,902234.6254619732,0.0,bearish-div,QQQ(NDX),closed
6,2020-03-09,2021-11-30,959487.6211453647,37632.0,2005848.287732645,1008728.6665872802,101.16425804845565,-11.999703071075473,2061255.40784357,843929.990608891,-16.45875785032954,bearish-div,QQQ(NDX),closed
7,2022-05-19,2023-05-01,2424306.999485375,18816.0,2717428.4381371113,274305.43865173636,11.227655697626222,-10.0734866276568,2788642.092788201,2179005.2554511423,-21.861422766071716,bearish-div,QQQ(NDX),closed
8,2023-10-27,2024-12-18,2689857.1610066365,18816.0,4041156.7917272937,1332483.6307206573,49.19322308437761,0.0,4212336.94590743,3406097.6988014495,-13.581419059770608,bearish-div,QQQ(NDX),closed
9,2025-04-04,,4252429.9318372095,37632.0,7286306.6563855605,2996244.724548351,69.84152611673873,-1.7663254338217078,7289951.632201661,5632336.229672998,-12.12284909752544,(open),QQQ(NDX),(open)
